ID,Start time,Completion time,Language,University,Degree,Course,Age,Gender,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,RNPQ,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,HC_PAIRS
492,6/13/24 11:00:18,6/13/24 12:32:09,es,Universidad Complutense de Madrid,pharmacy,first,19,f,0,0,1,1,1,0,0,1,0,1,1,1,7,3,5,4,6,5,3,5,4,7,7,6,5,5,4,5,74
493,6/14/24 9:59:15,6/14/24 10:05:39,es,Universidad Rey Juan Carlos,medicine,first,18,f,0,0,1,0,1,0,0,1,0,1,1,0,5,5,7,4,3,7,1,3,2,4,7,4,4,7,4,1,63
494,6/14/24 10:01:52,6/14/24 10:05:41,es,Universidad Rey Juan Carlos,medicine,first,18,f,0,0,1,0,0,1,0,0,0,0,0,1,3,4,5,2,2,4,5,3,4,2,6,2,1,5,4,1,52
495,6/14/24 10:02:21,6/14/24 10:09:25,es,Universidad Rey Juan Carlos,medicine,first,19,f,0,0,0,1,1,1,1,1,1,1,1,1,9,2,5,6,2,7,7,7,2,7,7,6,1,7,2,2,72
496,6/14/24 10:05:19,6/14/24 10:09:51,es,Universidad Rey Juan Carlos,medicine,first,19,f,0,0,1,1,1,0,1,1,0,1,1,0,7,6,7,2,3,3,4,7,5,3,3,1,3,6,5,3,49
497,6/14/24 10:08:49,6/14/24 10:10:50,es,Universidad Rey Juan Carlos,medicine,first,19,f,0,0,1,0,0,0,1,1,0,0,0,1,4,4,7,4,7,6,4,4,4,4,4,4,4,4,4,4,68
498,6/14/24 10:16:07,6/14/24 10:24:00,es,Universidad CEU San Pablo,medicine,first,19,f,1,0,0,1,1,1,0,1,0,0,0,0,5,3,4,5,7,4,4,2,6,6,5,4,2,2,4,7,71
499,6/14/24 10:24:05,6/14/24 10:27:46,es,Universidad Rey Juan Carlos,medicine,first,19,m,1,0,1,1,1,1,1,1,0,1,1,1,10,3,4,3,5,6,6,3,4,2,6,4,3,6,3,7,71
500,6/14/24 10:25:30,6/14/24 10:28:15,es,Universidad Rey Juan Carlos,medicine,first,19,f,0,0,0,1,0,1,1,0,0,0,0,1,4,2,1,6,5,6,5,6,7,6,7,6,6,6,7,6,76
501,6/14/24 10:30:13,6/14/24 10:33:21,es,Universidad Rey Juan Carlos,medicine,first,19,f,0,0,1,1,1,0,1,1,1,1,0,1,8,1,4,4,5,5,4,6,5,3,4,2,2,5,5,3,58
502,6/14/24 10:38:23,6/14/24 10:41:14,es,Universidad Rey Juan Carlos,physiotherapy,first,19,f,0,0,1,1,1,1,0,0,1,1,1,0,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,60
503,6/14/24 10:38:16,6/14/24 10:45:56,es,Universidad Rey Juan Carlos,physiotherapy,last,18,m,0,0,1,1,1,1,1,1,1,1,1,0,9,3,6,4,6,5,4,4,4,7,5,4,3,4,5,5,69
504,6/14/24 10:03:12,6/14/24 10:47:29,es,Universidad Rey Juan Carlos,medicine,first,18,m,0,0,1,0,1,0,1,1,0,1,1,1,7,3,7,5,6,7,3,2,4,6,4,5,3,4,4,2,71
505,6/14/24 10:43:23,6/14/24 10:47:44,es,Universidad Rey Juan Carlos,medicine,first,20,f,0,0,0,1,1,0,0,1,1,0,1,1,6,2,3,6,4,3,1,5,7,6,5,4,2,5,5,2,60
506,6/14/24 10:42:43,6/14/24 10:54:19,es,Universidad Rey Juan Carlos,medicine,first,18,m,0,0,1,0,0,1,0,1,0,0,1,0,4,2,4,6,3,7,5,7,7,7,7,6,3,7,1,6,82
507,6/14/24 10:41:59,6/14/24 10:57:12,es,Universidad Rey Juan Carlos,medicine,first,20,f,0,0,1,1,1,0,1,1,1,1,1,0,8,3,3,3,6,6,4,3,6,6,6,5,5,6,6,4,72
508,6/14/24 11:00:09,6/14/24 11:04:10,es,Universidad Rey Juan Carlos,medicine,first,19,m,0,0,1,1,1,1,0,1,1,0,1,0,7,1,6,3,6,5,2,6,5,7,6,4,2,5,6,2,64
509,6/14/24 11:20:40,6/14/24 11:25:18,es,Universidad Rey Juan Carlos,physiotherapy,first,21,m,1,0,1,1,1,1,0,1,1,0,1,1,9,1,7,4,4,4,4,4,4,4,4,4,4,4,4,4,66
510,6/14/24 12:01:14,6/14/24 12:12:53,es,Universidad Rey Juan Carlos,medicine,first,18,f,0,0,1,1,1,0,0,1,0,0,1,1,6,1,6,7,3,7,2,6,6,7,6,5,4,6,3,6,79
511,6/14/24 12:40:07,6/14/24 12:46:38,es,Universidad Rey Juan Carlos,medicine,first,19,f,0,0,1,1,1,1,1,1,1,0,1,1,9,2,4,7,6,7,1,6,5,6,5,7,3,5,4,6,74
512,6/14/24 16:46:21,6/14/24 16:49:53,es,Universidad Complutense de Madrid,nursing,last,37,f,0,0,0,1,1,1,0,0,0,0,0,1,4,7,7,7,1,7,1,7,7,7,7,7,7,7,7,1,69
513,6/17/24 9:50:20,6/17/24 9:57:21,es,Universidad Rey Juan Carlos,medicine,last,26,f,0,0,1,1,1,1,1,1,1,1,1,0,9,1,4,3,6,4,1,5,2,3,4,2,1,5,1,1,53
514,6/18/24 10:15:46,6/18/24 10:20:01,es,Universidad Complutense de Madrid,pharmacy,last,26,m,0,0,1,1,1,0,1,1,0,0,1,0,6,1,6,4,5,4,2,4,4,3,5,3,3,5,5,2,60
515,6/18/24 11:01:35,6/18/24 11:10:03,es,Universidad Complutense de Madrid,pharmacy,last,25,f,0,0,1,1,1,1,0,1,1,0,1,1,8,2,6,4,6,6,4,5,6,5,6,5,2,5,5,6,73
516,6/18/24 10:49:12,6/18/24 11:18:58,es,Universidad Complutense de Madrid,pharmacy,last,22,f,1,0,1,1,1,1,1,1,1,0,1,1,10,2,6,7,7,5,3,4,7,7,7,6,5,6,5,7,86
517,6/18/24 11:17:43,6/18/24 11:26:51,es,Universidad Complutense de Madrid,pharmacy,last,25,m,0,0,0,1,1,1,0,1,0,0,0,0,4,6,7,3,4,1,4,7,7,5,5,6,4,7,2,3,65
518,6/18/24 10:51:59,6/18/24 11:37:05,es,Universidad Complutense de Madrid,pharmacy,last,24,f,0,0,1,1,1,1,1,1,1,0,1,0,8,2,6,7,5,4,6,6,6,7,6,5,5,5,5,3,76
519,6/18/24 10:58:12,6/18/24 11:55:16,es,Universidad Complutense de Madrid,pharmacy,last,23,f,0,0,1,1,1,0,0,1,0,1,1,1,7,1,7,7,7,5,1,6,7,7,7,6,7,6,5,7,86
520,6/18/24 10:51:47,6/18/24 15:25:52,es,Universidad Complutense de Madrid,pharmacy,last,24,f,0,0,1,1,1,1,1,1,0,0,1,0,7,3,4,2,5,5,4,4,5,6,6,5,5,6,4,5,71
521,6/18/24 18:19:55,6/18/24 18:27:28,es,Universidad Complutense de Madrid,pharmacy,first,19,f,0,0,0,0,0,1,1,1,1,0,1,1,6,3,5,6,3,4,3,4,5,6,4,4,5,4,4,1,63
522,6/18/24 18:21:29,6/18/24 18:27:33,es,Universidad Complutense de Madrid,pharmacy,first,18,f,0,0,1,1,1,0,1,1,0,1,1,1,8,4,5,3,5,2,5,4,6,6,6,3,4,5,5,6,67
523,6/18/24 18:19:52,6/18/24 18:27:56,es,Universidad Complutense de Madrid,pharmacy,first,18,f,0,0,1,0,0,0,0,1,0,0,1,0,3,5,6,5,4,3,3,4,5,6,6,4,3,5,5,5,65
524,6/18/24 18:23:18,6/18/24 18:32:18,es,Universidad Complutense de Madrid,pharmacy,first,19,f,0,0,1,0,1,1,1,1,0,1,1,1,8,7,4,5,6,4,2,4,7,4,6,4,2,5,5,2,59
525,6/18/24 18:29:45,6/18/24 18:35:08,es,Universidad Complutense de Madrid,pharmacy,first,18,f,0,0,0,0,1,0,0,0,1,1,1,1,5,3,7,4,3,6,1,5,7,5,7,6,1,4,3,6,70
526,6/18/24 18:30:58,6/18/24 18:38:15,es,Universidad Complutense de Madrid,pharmacy,first,18,m,0,0,0,0,1,1,1,1,0,0,1,0,5,2,5,5,6,5,5,4,6,6,5,5,5,4,5,4,74
527,6/18/24 18:40:12,6/18/24 18:46:39,es,Universidad Complutense de Madrid,pharmacy,first,18,f,0,0,1,1,1,1,1,1,0,1,1,0,8,7,4,4,7,7,4,2,4,4,4,4,4,4,4,4,65
528,6/18/24 18:40:08,6/18/24 18:47:15,es,Universidad Complutense de Madrid,pharmacy,first,19,f,0,0,1,1,1,0,0,1,0,1,0,0,5,7,2,5,7,7,4,1,4,7,1,1,4,1,4,1,56
529,6/18/24 18:46:22,6/18/24 18:51:04,es,Universidad Complutense de Madrid,pharmacy,first,19,f,0,0,1,1,1,0,0,1,0,0,1,1,6,4,6,5,1,4,2,4,5,2,5,3,6,5,3,4,61
530,6/18/24 22:21:01,6/18/24 22:25:06,es,Universidad Complutense de Madrid,pharmacy,last,18,f,0,0,1,0,1,1,0,1,1,1,1,1,8,3,5,1,6,4,1,4,7,7,6,4,1,7,4,5,67
531,6/19/24 15:31:20,6/19/24 15:36:37,es,Universidad Complutense de Madrid,pharmacy,first,19,m,0,0,1,0,1,0,0,1,1,1,0,0,5,2,6,7,6,6,1,4,6,6,7,4,3,3,4,2,71
532,9/19/24 10:26:34,9/19/24 10:30:46,es,Universidad Complutense de Madrid,nursing,last,21,f,0,0,1,0,1,0,0,1,0,0,1,1,5,2,6,6,5,3,3,1,7,4,7,5,4,6,1,6,82
533,9/19/24 10:27:09,9/19/24 10:34:31,es,Universidad Complutense de Madrid,nursing,last,22,f,0,0,1,1,0,0,1,1,1,1,0,0,6,6,7,6,6,6,5,4,7,6,6,4,3,3,4,3,72
534,9/19/24 10:31:23,9/19/24 10:35:43,es,Universidad Complutense de Madrid,nursing,last,21,f,0,0,0,1,1,0,1,1,0,0,1,0,5,2,6,5,4,5,1,3,7,1,6,4,3,4,3,1,63
535,9/19/24 10:29:26,9/19/24 10:36:04,es,Universidad Complutense de Madrid,nursing,last,22,f,0,0,1,0,0,1,0,1,0,1,1,1,6,4,5,2,5,4,2,5,7,6,6,4,3,1,5,2,57
536,9/19/24 10:42:45,9/19/24 10:46:06,es,Universidad Complutense de Madrid,nursing,last,21,f,0,0,1,1,1,1,1,1,1,0,1,0,8,1,7,3,6,4,1,5,6,4,6,2,3,3,5,3,61
537,9/19/24 10:47:01,9/19/24 10:53:39,es,Universidad Complutense de Madrid,nursing,last,31,f,0,0,1,1,1,1,1,1,0,1,1,0,8,1,6,3,6,5,3,6,2,3,6,4,1,5,5,1,57
538,9/19/24 10:50:20,9/19/24 10:54:17,es,Universidad Complutense de Madrid,nursing,last,21,f,0,0,1,1,1,0,1,0,0,1,1,0,6,1,4,2,7,6,1,5,5,7,7,2,3,4,3,5,68
539,9/19/24 10:52:28,9/19/24 11:01:15,es,Universidad Complutense de Madrid,nursing,last,22,f,0,0,1,1,1,0,0,1,0,0,1,0,5,6,6,2,2,2,5,4,6,2,7,2,2,6,6,2,52
540,9/19/24 11:07:41,9/19/24 11:12:48,es,Universidad CEU Cardenal Herrera,nursing,last,21,f,0,0,1,1,0,0,0,1,1,1,0,0,5,3,6,6,2,5,1,4,6,4,5,4,5,4,5,5,65
541,9/19/24 12:12:31,9/19/24 12:19:28,es,Universidad CEU Cardenal Herrera,nursing,last,20,f,0,0,1,1,1,1,0,1,1,1,1,1,9,3,6,4,5,6,2,4,5,3,6,1,1,4,5,3,58
542,9/19/24 12:46:35,9/19/24 12:52:32,es,Universidad Complutense de Madrid,nursing,last,20,f,0,0,1,1,1,0,1,1,0,1,0,1,7,6,7,3,7,7,1,4,7,7,6,7,4,4,7,6,73
543,9/19/24 12:50:33,9/19/24 12:55:51,es,Universidad Complutense de Madrid,nursing,last,21,f,0,0,1,1,1,1,1,1,1,0,1,0,8,5,3,5,6,7,7,7,6,7,6,5,3,6,2,5,76
544,9/19/24 12:48:14,9/19/24 13:10:22,es,Universidad Complutense de Madrid,nursing,last,22,f,0,1,1,1,1,1,1,1,1,1,1,1,11,7,3,5,2,5,2,4,6,5,5,2,3,5,1,3,58
545,9/19/24 15:28:14,9/19/24 15:41:30,es,Universidad Complutense de Madrid,nursing,last,21,f,1,0,1,1,1,1,1,1,1,1,1,1,11,1,7,3,3,4,1,5,7,7,7,4,3,4,5,1,64
546,9/19/24 15:27:18,9/19/24 16:08:21,es,Universidad CEU Cardenal Herrera,nursing,last,35,f,0,0,0,1,1,1,0,0,1,0,0,1,5,7,6,7,7,5,2,4,7,4,5,4,6,7,7,7,73
547,9/19/24 19:43:06,9/19/24 19:47:12,es,Universidad Complutense de Madrid,nursing,last,21,f,1,0,1,1,1,1,1,1,1,1,1,1,11,5,4,3,2,2,3,5,6,2,5,1,1,6,2,6,53
548,9/19/24 21:09:16,9/19/24 21:14:26,es,Universidad Complutense de Madrid,nursing,last,21,f,1,0,1,0,0,0,1,1,1,1,1,0,7,3,5,4,4,3,1,4,5,4,4,4,6,4,4,3,60
549,9/19/24 23:05:52,9/19/24 23:19:14,es,Universidad CEU Cardenal Herrera,nursing,last,27,f,0,0,1,1,1,0,1,1,1,1,1,1,9,3,7,4,7,6,5,4,7,2,5,5,4,4,5,4,72
550,9/20/24 10:01:12,9/20/24 10:04:05,es,Universidad Complutense de Madrid,nursing,last,21,f,0,0,1,0,1,1,1,1,0,1,1,1,8,2,6,3,7,6,2,6,7,7,6,5,5,5,5,5,75
551,9/20/24 11:30:46,9/20/24 11:34:13,es,Universidad CEU San Pablo,pharmacy,first,18,f,1,0,0,1,1,0,0,0,1,0,1,1,6,2,3,4,4,3,4,3,3,3,4,3,2,4,2,3,57
552,9/20/24 11:31:18,9/20/24 11:34:57,es,Universidad CEU San Pablo,pharmacy,first,18,f,1,0,1,1,0,0,1,0,0,0,1,0,5,4,2,3,5,6,7,4,2,1,6,4,5,4,2,5,64
553,9/20/24 11:30:48,9/20/24 11:35:28,es,Universidad CEU San Pablo,pharmacy,first,18,f,0,0,0,0,0,0,0,0,0,0,1,0,1,5,4,4,6,7,4,5,7,6,6,4,4,5,3,6,74
554,9/20/24 11:30:49,9/20/24 11:35:30,es,Universidad CEU San Pablo,pharmacy,first,18,f,0,0,1,0,1,1,1,1,0,1,1,1,8,5,6,4,3,4,4,2,6,4,5,3,2,4,5,4,61
555,9/20/24 11:30:46,9/20/24 11:35:35,es,Universidad CEU San Pablo,pharmacy,first,18,f,0,0,1,1,0,0,0,1,0,1,1,1,6,3,7,4,6,3,4,4,4,4,4,4,4,4,4,4,65
556,9/20/24 11:30:58,9/20/24 11:40:58,es,Universidad CEU San Pablo,pharmacy,first,18,f,0,1,1,0,0,0,0,1,0,0,1,0,4,4,4,2,3,7,5,5,3,6,7,5,5,5,2,3,68
557,9/20/24 11:38:17,9/20/24 11:41:36,es,Universidad CEU San Pablo,pharmacy,first,18,f,0,0,1,1,1,0,0,1,0,0,0,1,5,4,7,7,7,6,6,4,7,6,5,6,4,6,6,7,84
558,9/20/24 11:38:06,9/20/24 11:41:43,es,Universidad CEU San Pablo,pharmacy,first,18,f,1,0,0,1,1,0,0,0,0,0,0,0,3,3,4,6,5,3,4,7,4,2,6,7,5,3,1,2,64
559,9/20/24 11:37:52,9/20/24 11:41:59,es,Universidad CEU San Pablo,pharmacy,first,22,f,0,0,0,1,1,0,0,1,0,1,0,0,4,6,5,5,7,7,7,7,5,5,6,6,6,7,5,5,77
560,9/20/24 11:38:12,9/20/24 11:42:00,es,Universidad CEU San Pablo,pharmacy,first,18,f,0,0,1,0,1,0,1,1,0,1,1,0,6,7,5,4,5,6,5,4,5,4,6,5,3,7,6,3,65
561,9/20/24 11:31:02,9/20/24 11:42:13,es,Universidad CEU San Pablo,pharmacy,first,18,f,0,0,1,0,1,1,1,1,0,1,1,0,7,6,3,7,2,6,5,3,6,6,6,6,4,5,3,6,74
562,9/20/24 11:39:07,9/20/24 11:42:27,es,Universidad CEU San Pablo,pharmacy,first,18,f,0,0,1,1,1,1,0,0,1,0,0,0,5,2,6,4,5,4,5,1,2,2,5,4,3,5,3,5,68
563,9/20/24 11:38:08,9/20/24 11:44:09,es,Universidad CEU San Pablo,pharmacy,first,18,f,0,0,0,0,1,0,0,1,0,1,0,0,3,6,7,6,4,5,4,3,7,6,7,4,5,5,6,1,70
564,9/20/24 11:37:59,9/20/24 11:44:15,es,Universidad CEU San Pablo,pharmacy,first,18,f,0,0,1,1,1,0,0,0,0,1,0,0,4,4,4,5,5,5,6,4,4,5,6,3,5,4,4,4,68
565,9/20/24 11:38:47,9/20/24 11:44:16,es,Universidad CEU San Pablo,pharmacy,first,18,f,0,0,1,0,1,1,0,1,0,1,0,0,5,3,4,5,4,6,5,4,4,4,4,4,4,4,4,4,65
566,9/20/24 11:37:59,9/20/24 11:49:55,es,Universidad CEU San Pablo,pharmacy,first,18,f,0,0,1,1,0,0,0,0,0,1,1,0,4,2,7,6,5,4,2,4,7,6,4,5,4,4,4,5,73
567,9/20/24 11:32:08,9/20/24 11:55:53,es,Universidad CEU San Pablo,pharmacy,first,18,f,1,0,1,1,0,0,0,0,0,0,0,0,3,1,4,7,4,2,1,4,1,4,3,4,1,1,3,3,51
568,9/20/24 12:08:24,9/20/24 12:15:00,es,Universidad Complutense de Madrid,nursing,last,20,f,1,0,1,1,1,1,0,1,1,0,1,0,8,5,6,3,7,6,2,5,7,6,7,5,6,6,5,6,76
569,9/20/24 14:39:15,9/20/24 14:47:59,es,Universidad Complutense de Madrid,nursing,last,22,f,0,0,1,1,0,0,0,1,1,1,1,0,6,1,7,3,5,6,1,7,7,3,7,2,4,7,7,1,62
570,9/21/24 11:34:02,9/21/24 11:40:04,es,Universidad Rey Juan Carlos,medicine,first,18,f,0,0,1,0,1,0,1,1,0,1,1,1,7,5,5,3,2,2,3,6,5,6,6,4,3,5,5,2,54
571,9/22/24 12:23:02,9/22/24 12:29:29,es,Universidad CEU Cardenal Herrera,nursing,last,30,f,0,0,1,0,1,1,1,1,1,1,1,0,8,7,2,1,6,6,2,3,7,7,7,5,1,7,5,1,61
572,9/22/24 21:48:06,9/22/24 21:53:29,es,Universidad CEU Cardenal Herrera,nursing,last,25,f,0,0,1,1,1,0,0,1,1,0,1,1,7,1,4,3,3,6,1,6,4,6,7,5,1,6,3,2,62
573,9/22/24 22:24:07,9/22/24 22:27:29,es,Universidad CEU Cardenal Herrera,nursing,last,22,f,0,0,1,1,1,1,1,1,0,0,1,1,8,1,7,7,1,6,1,6,4,6,7,5,4,6,6,3,68
574,9/22/24 22:39:34,9/22/24 22:49:33,es,Universidad CEU Cardenal Herrera,nursing,last,40,f,1,0,1,0,1,0,0,1,0,0,0,1,5,1,7,1,4,1,4,4,7,6,6,1,1,4,4,4,61
575,9/23/24 12:37:31,9/23/24 12:40:46,es,Universidad CEU San Pablo,medicine,first,19,f,0,0,1,0,1,0,0,1,0,1,0,0,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,62
576,9/23/24 12:37:44,9/23/24 12:40:47,es,Universidad CEU San Pablo,medicine,first,18,f,0,0,1,0,1,1,0,0,0,1,0,1,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,59
577,9/23/24 12:38:34,9/23/24 12:40:53,es,Universidad CEU San Pablo,medicine,first,18,f,1,0,1,1,0,1,1,1,0,0,0,0,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,60
578,9/23/24 12:37:48,9/23/24 12:40:54,es,Universidad CEU San Pablo,medicine,first,18,f,1,0,1,1,1,0,0,1,0,1,0,1,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,60
579,9/23/24 12:38:18,9/23/24 12:41:10,es,Universidad CEU San Pablo,medicine,first,18,m,0,0,1,1,1,0,1,1,1,0,1,1,8,2,4,4,3,2,5,3,3,3,5,3,6,3,5,3,58
580,9/23/24 12:38:06,9/23/24 12:41:18,es,Universidad CEU San Pablo,medicine,first,18,m,0,0,1,0,1,0,0,1,0,1,1,0,5,2,7,4,7,5,2,4,6,1,6,2,4,6,7,2,63
581,9/23/24 12:37:30,9/23/24 12:41:38,es,Universidad CEU San Pablo,medicine,first,18,f,1,1,1,1,0,0,0,1,0,1,1,0,7,2,6,4,6,7,4,6,7,5,4,4,4,4,4,4,71
582,9/23/24 12:37:41,9/23/24 12:41:42,es,Universidad CEU San Pablo,medicine,first,18,f,0,0,1,1,1,0,0,1,0,0,0,1,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,61
583,9/23/24 12:37:50,9/23/24 12:41:48,es,Universidad CEU San Pablo,medicine,first,18,f,0,0,1,1,1,1,1,1,0,0,1,1,8,1,4,4,5,7,2,4,4,4,4,4,4,4,4,4,65
584,9/23/24 12:37:42,9/23/24 12:42:14,es,Universidad CEU San Pablo,medicine,first,19,f,0,0,1,0,0,1,0,1,0,1,1,1,6,1,7,7,7,7,1,7,7,4,7,4,3,6,5,4,75
585,9/23/24 12:42:05,9/23/24 12:44:17,es,Universidad CEU San Pablo,medicine,first,18,f,0,0,1,1,0,1,1,0,0,1,0,0,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,60
586,9/23/24 12:39:02,9/23/24 12:47:22,es,Universidad CEU San Pablo,medicine,first,18,m,0,0,1,0,0,0,1,1,0,0,1,1,5,1,6,5,4,6,2,4,7,7,6,5,4,5,3,7,80
587,9/23/24 16:10:54,9/23/24 16:17:14,es,Universidad de Alcalá,physiotherapy,last,21,f,0,0,1,0,1,1,0,1,1,1,1,1,8,3,2,5,3,6,3,4,3,6,6,6,3,5,5,2,62
588,9/23/24 16:35:35,9/23/24 16:37:11,es,Universidad de La Laguna,nursing,last,38,m,1,0,1,0,0,1,0,0,1,1,1,1,7,6,6,7,7,7,6,5,4,7,7,6,5,6,6,5,80
589,9/23/24 16:35:33,9/23/24 16:38:05,es,Universidad de Alcalá,nursing,last,65,m,1,0,1,0,1,1,0,1,1,0,0,0,6,3,5,3,6,2,6,6,6,3,6,3,5,5,3,5,67
590,9/23/24 16:35:34,9/23/24 16:38:25,es,Universidad CEU San Pablo,nursing,last,21,f,0,0,1,1,1,0,0,1,0,1,1,0,6,4,7,1,5,4,4,3,4,4,6,6,6,2,4,5,67
591,9/23/24 16:34:59,9/23/24 16:38:48,es,Universidad CEU San Pablo,nursing,last,20,f,0,0,1,0,1,0,1,0,1,1,1,0,6,4,6,4,4,4,3,5,4,4,4,4,4,4,4,4,60
592,9/23/24 16:34:37,9/23/24 16:39:15,es,Universidad CEU San Pablo,nursing,last,20,f,0,0,1,1,1,1,1,1,0,0,1,0,7,3,7,6,7,4,3,4,6,7,7,4,4,4,4,7,79
593,9/23/24 16:34:37,9/23/24 16:39:16,es,Universidad CEU San Pablo,nursing,last,21,f,0,0,1,1,1,0,0,1,1,0,1,0,6,4,6,3,3,3,1,4,7,7,7,2,6,7,4,3,67
594,9/23/24 16:36:20,9/23/24 16:39:33,es,Universidad CEU San Pablo,nursing,last,26,f,1,0,1,0,1,0,1,1,1,1,1,0,8,1,6,3,1,7,7,7,7,1,4,4,1,4,4,4,61
595,9/23/24 16:35:30,9/23/24 16:39:40,es,Universidad CEU San Pablo,nursing,last,21,f,0,0,1,1,1,1,1,0,0,1,1,1,8,5,3,6,7,4,7,6,7,7,7,4,7,7,7,7,79
596,9/23/24 16:35:15,9/23/24 16:39:42,es,Universidad CEU San Pablo,nursing,last,20,f,1,0,1,1,1,0,1,1,0,1,1,1,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,60
597,9/23/24 16:34:39,9/23/24 16:39:47,es,Universidad CEU San Pablo,nursing,last,21,f,0,0,1,1,1,1,1,1,0,1,1,1,9,1,4,7,7,7,7,1,7,7,7,4,1,7,6,6,87
598,9/23/24 16:35:00,9/23/24 16:39:50,es,Universidad CEU San Pablo,nursing,last,21,f,0,0,1,1,1,1,0,1,0,0,1,1,7,1,5,6,2,4,5,6,4,4,5,3,5,5,3,5,67
599,9/23/24 16:33:15,9/23/24 16:40:14,es,Universidad Rey Juan Carlos,nursing,last,23,f,0,0,1,1,1,0,1,1,0,1,1,1,8,1,6,3,2,4,1,4,7,5,7,1,1,5,5,4,60
600,9/23/24 16:35:19,9/23/24 16:40:18,es,Universidad CEU San Pablo,nursing,last,20,f,0,0,1,1,1,1,1,1,1,0,1,0,8,7,4,4,7,7,4,7,7,7,7,4,1,7,4,4,69
601,9/23/24 16:35:35,9/23/24 16:40:58,es,Universidad CEU San Pablo,nursing,last,22,f,0,0,1,1,1,0,1,1,0,1,0,0,6,6,6,3,7,4,5,5,5,6,5,4,7,5,4,5,71
602,9/23/24 16:35:32,9/23/24 16:40:59,es,Universidad CEU San Pablo,nursing,last,21,f,0,0,1,1,1,0,0,1,0,1,1,0,6,3,5,4,3,5,5,4,3,5,4,3,2,4,4,4,60
603,9/23/24 16:35:20,9/23/24 16:41:32,es,Universidad CEU San Pablo,nursing,last,20,m,0,0,1,1,1,1,1,1,1,1,1,1,10,1,7,7,4,7,7,4,7,7,7,7,7,4,1,1,90
604,9/23/24 16:35:01,9/23/24 16:41:47,es,Universidad CEU San Pablo,nursing,last,21,f,0,0,1,0,1,0,1,0,1,1,1,1,7,1,7,7,1,7,1,7,7,7,4,7,1,4,1,1,69
605,9/23/24 16:35:21,9/23/24 16:42:10,es,Universidad CEU San Pablo,nursing,last,23,f,1,0,1,1,0,0,1,1,0,0,1,1,7,3,6,4,6,4,2,6,6,6,5,4,3,6,4,7,70
606,9/23/24 16:35:21,9/23/24 16:42:10,es,Universidad CEU San Pablo,nursing,last,21,f,1,0,1,1,0,0,1,1,0,0,0,1,6,3,7,4,7,1,1,6,7,6,7,4,3,6,4,7,71
607,9/23/24 16:35:12,9/23/24 16:42:23,es,Universidad CEU San Pablo,nursing,last,21,f,0,0,1,0,1,1,1,1,0,0,1,0,6,4,6,5,2,5,3,6,4,5,6,4,3,5,5,3,60
608,9/23/24 16:35:29,9/23/24 16:42:44,es,Universidad CEU San Pablo,nursing,last,21,f,0,0,1,1,1,1,0,0,0,1,1,0,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,87
609,9/23/24 16:35:27,9/23/24 16:42:53,es,Universidad CEU San Pablo,nursing,last,20,f,0,0,1,1,1,0,1,1,0,1,0,0,6,1,5,5,5,7,2,4,5,5,6,6,5,5,3,5,77
610,9/23/24 16:40:22,9/23/24 16:43:19,es,Universidad CEU San Pablo,nursing,last,21,f,0,0,1,1,1,0,1,1,0,1,0,0,6,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,69
611,9/23/24 16:39:55,9/23/24 16:43:33,es,Universidad CEU San Pablo,nursing,last,21,f,0,1,1,1,1,1,1,1,0,0,1,0,8,4,4,1,6,3,4,2,1,4,4,3,5,4,4,5,58
612,9/23/24 16:36:41,9/23/24 16:43:59,es,Universidad CEU San Pablo,nursing,last,23,f,0,0,1,1,1,0,1,1,0,1,0,0,6,3,5,5,5,7,1,4,3,5,5,6,2,4,5,5,65
613,9/23/24 16:35:26,9/23/24 16:44:35,es,Universidad CEU San Pablo,nursing,last,24,f,0,0,1,0,0,1,0,1,0,1,1,1,6,6,2,2,6,4,2,5,4,2,6,1,1,4,6,5,46
614,9/23/24 16:39:41,9/23/24 16:46:31,es,Universidad CEU San Pablo,nursing,last,21,f,0,0,1,1,1,0,0,0,0,0,0,0,3,6,6,4,6,4,4,4,4,4,4,4,4,4,4,4,62
615,9/23/24 16:53:30,9/23/24 17:00:39,es,Universidad CEU San Pablo,nursing,last,21,f,1,0,1,0,1,1,0,1,1,0,1,0,7,4,6,4,7,5,3,5,4,7,6,5,1,2,6,6,65
616,9/23/24 18:29:12,9/23/24 18:38:41,es,Universidad Rey Juan Carlos,medicine,first,18,m,0,0,1,1,1,0,1,1,1,0,1,0,7,1,5,3,7,3,2,2,3,7,4,3,3,4,3,1,63
